Manuf;Model;Desc;Engine_Capacity;Fuel_Type;Powertrain;Euro_Standard;Diesel_VED_Supplement;Fuel_Cost;Electric_Cost;Total_Cost;Noise_Level
LEXUS;NX 350h;"20"" (AWD) F Sport Takumi Pack [Sunroof]";2487;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,693;£0;£1,693;69.0
LEXUS;NX 350h;"20"" (AWD) NX 350h Prem Pack [Pan] LL Pro (14"")";2487;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,613;£0;£1,613;69.0
LEXUS;NX 350h;"20"" (AWD) Premium Plus Pack";2487;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,693;£0;£1,693;69.0
LEXUS;NX 350h;"20"" (AWD) Premium Plus Pack [Panroof]";2487;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,720;£0;£1,720;69.0
LEXUS;NX 350h;"20"" (AWD) Takumi [Sunroof]";2487;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,720;£0;£1,720;69.0
LEXUS;NX 450h+;"18"" (AWD) NX 450h+ Prem Pack";2487;Electricity / Petrol;Plug-in Hybrid Electric Vehicle (PHEV);Euro 6d;False;£242;£744;£985;67.0
LEXUS;NX 450h+;"18"" (AWD) NX 450h+ Prem Pack [Sun]";2487;Electricity / Petrol;Plug-in Hybrid Electric Vehicle (PHEV);Euro 6d;False;£269;£744;£1,012;67.0
LEXUS;NX 450h+;"18"" (AWD) NX 450h+ Prem Pack [Sun] LL Pro (14"")";2487;Electricity / Petrol;Plug-in Hybrid Electric Vehicle (PHEV);Euro 6d;False;£269;£744;£1,012;67.0
LEXUS;NX 450h+;"18"" (AWD) NX 450h+ Prem Pack LL Pro (14"")";2487;Electricity / Petrol;Plug-in Hybrid Electric Vehicle (PHEV);Euro 6d;False;£269;£744;£1,012;67.0
LEXUS;NX 450h+;"20"" (AWD) NX 450h+ F Sport Prem Plus Pack";2487;Electricity / Petrol;Plug-in Hybrid Electric Vehicle (PHEV);Euro 6d;False;£296;£784;£1,080;67.0
LEXUS;NX 450h+;"20"" (AWD) NX 450h+ F Sport Prem Plus Pack [Sun}";2487;Electricity / Petrol;Plug-in Hybrid Electric Vehicle (PHEV);Euro 6d;False;£296;£784;£1,080;67.0
LEXUS;NX 450h+;"20"" (AWD) NX 450h+ F Sport Takumi Pack [Sun]";2487;Electricity / Petrol;Plug-in Hybrid Electric Vehicle (PHEV);Euro 6d;False;£296;£784;£1,080;67.0
LEXUS;NX 450h+;"20"" (AWD) NX 450h+ Prem Plus  Pack [Sun]";2487;Electricity / Petrol;Plug-in Hybrid Electric Vehicle (PHEV);Euro 6d;False;£296;£784;£1,080;67.0
LEXUS;NX 450h+;"20"" (AWD) NX 450h+ Prem Plus Pack";2487;Electricity / Petrol;Plug-in Hybrid Electric Vehicle (PHEV);Euro 6d;False;£296;£784;£1,080;67.0
LEXUS;NX 450h+;"20"" (AWD) NX 450h+ Takumi [Sun]";2487;Electricity / Petrol;Plug-in Hybrid Electric Vehicle (PHEV);Euro 6d;False;£296;£789;£1,084;67.0
LEXUS;RC F;"19"" (RWD) RC F";4969;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,171;£0;£3,171;69.0
LEXUS;RC F;"19"" (RWD) RC F Carbon";4969;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,171;£0;£3,171;69.0
LEXUS;RC F;"19"" (RWD) RC F Carbon with Track Pack";4969;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,171;£0;£3,171;69.0
LEXUS;RC F;"19"" (RWD) RC F Track Edition";4969;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,171;£0;£3,171;69.0
LEXUS;RC F;"19"" (RWD) RC F with Carbon Inlays";4969;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,171;£0;£3,171;69.0
LEXUS;RC F;"19"" (RWD) RC F with Carbon Inlays and Sunroof";4969;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,171;£0;£3,171;69.0
LEXUS;RC F;"19"" (RWD) RC F with Sunroof";4969;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,171;£0;£3,171;69.0
LEXUS;RC F;"19"" (RWD) RC F with Track Pack";4969;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,171;£0;£3,171;69.0
LEXUS;RC F;"19"" (RWD) RC F with Track Pack and Carbon Inlays";4969;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,171;£0;£3,171;69.0
LEXUS;RC F;"19"" (RWD) RC F with Track Pack and Sunroof";4969;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,171;£0;£3,171;69.0
LEXUS;RC F;"19"" (RWD) RC F with Track Pack, Carbon Inlays and Sunroof";4969;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,171;£0;£3,171;69.0
LEXUS;RX;"20"" (AWD) F SPORT";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,123;£0;£2,123;70.0
LEXUS;RX;"20"" (AWD) F SPORT [Active Stabilisers; Sunroof]";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,123;£0;£2,123;70.0
LEXUS;RX;"20"" (AWD) F SPORT [Active Stabilisers]";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,123;£0;£2,123;70.0
LEXUS;RX;"20"" (AWD) F SPORT [Panoramic Roof]";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,123;£0;£2,123;70.0
LEXUS;RX;"20"" (AWD) F SPORT Takumi Pack";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,150;£0;£2,150;70.0
LEXUS;RX;"20"" (AWD) F SPORT Takumi Pack [Active Stabilisers; Sunroof]";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,123;£0;£2,123;70.0
LEXUS;RX;"20"" (AWD) F SPORT Takumi Pack [Sunroof]";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,123;£0;£2,123;70.0
LEXUS;RX;"20"" (AWD) F SPORT Tech & Safety Pack";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,123;£0;£2,123;70.0
LEXUS;RX;"20"" (AWD) F SPORT Tech & Safety Pack [Active Stabilisers; Sunroof]";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,123;£0;£2,123;70.0
LEXUS;RX;"20"" (AWD) Premium Pack [Panoramic Roof]";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,123;£0;£2,123;70.0
LEXUS;RX;"20"" (AWD) Premium Tech & Safety Pack";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,123;£0;£2,123;70.0
LEXUS;RX;"20"" (AWD) RX";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,123;£0;£2,123;70.0
LEXUS;RX;"20"" (AWD) RX Premium Pack";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,123;£0;£2,123;70.0
LEXUS;RX;"20"" (AWD) RX with Panoramic Roof";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,123;£0;£2,123;70.0
LEXUS;RX;"20"" (AWD) Takumi";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,123;£0;£2,123;70.0
LEXUS;RX;"20"" (AWD) Takumi [Sunroof]";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,123;£0;£2,123;70.0
LEXUS;RX L;"20"" (AWD) RX L";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,204;£0;£2,204;69.0
LEXUS;RX L;"20"" (AWD) RX L [Sun]";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,204;£0;£2,204;69.0
LEXUS;RX L;"20"" (AWD) RX L Premium Pack";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,204;£0;£2,204;69.0
LEXUS;RX L;"20"" (AWD) RX L Premium Pack [Sun]";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,204;£0;£2,204;69.0
LEXUS;RX L;"20"" (AWD) RX L Premium Sport Edition";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,204;£0;£2,204;69.0
LEXUS;RX L;"20"" (AWD) RX L Premium Sport Edition (6 seats)";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,204;£0;£2,204;69.0
LEXUS;RX L;"20"" (AWD) Takumi";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,204;£0;£2,204;69.0
LEXUS;RX L;"20"" (AWD) Takumi (6 Seats)";3456;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£2,204;£0;£2,204;69.0
LEXUS;UX;"17"" (FWD) UX";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,424;£0;£1,424;65.0
LEXUS;UX;"17"" (FWD) UX Prem Pack";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,424;£0;£1,424;65.0
LEXUS;UX;"18"" (AWD) F SPORT Takumi Pk AWD";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,613;£0;£1,613;65.0
LEXUS;UX;"18"" (AWD) F SPORT Takumi Pk Bi-Tone AWD";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,613;£0;£1,613;65.0
LEXUS;UX;"18"" (AWD) Takumi AWD";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,613;£0;£1,613;65.0
LEXUS;UX;"18"" (AWD) UX Prem Plus Pack [Sun] AWD";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,613;£0;£1,613;65.0
LEXUS;UX;"18"" (FWD) F SPORT";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,505;£0;£1,505;67.0
LEXUS;UX;"18"" (FWD) F SPORT [Sun]";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,505;£0;£1,505;67.0
LEXUS;UX;"18"" (FWD) F SPORT [Sun] AWD";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,613;£0;£1,613;65.0
LEXUS;UX;"18"" (FWD) F SPORT [Sun] Bi-Tone";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,505;£0;£1,505;67.0
LEXUS;UX;"18"" (FWD) F SPORT [Sun] BiTone AWD";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,613;£0;£1,613;65.0
LEXUS;UX;"18"" (FWD) F SPORT Bi-Tone";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,505;£0;£1,505;67.0
LEXUS;UX;"18"" (FWD) F SPORT Design";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,478;£0;£1,478;67.0
LEXUS;UX;"18"" (FWD) F SPORT Takumi Pk";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,505;£0;£1,505;67.0
LEXUS;UX;"18"" (FWD) F SPORT Takumi Pk Bi-Tone";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,505;£0;£1,505;67.0
LEXUS;UX;"18"" (FWD) Takumi";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,505;£0;£1,505;67.0
LEXUS;UX;"18"" (FWD) UX Prem Pack";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,478;£0;£1,478;67.0
LEXUS;UX;"18"" (FWD) UX Prem Pack Tahara & BSM";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,478;£0;£1,478;67.0
LEXUS;UX;"18"" (FWD) UX Prem Plus Pack";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,478;£0;£1,478;67.0
LEXUS;UX;"18"" (FWD) UX Prem Plus Pack [Sun]";1987;Petrol Electric;Hybrid Electric Vehicle (HEV);Euro 6d;False;£1,505;£0;£1,505;67.0
LOTUS;Elise;Cup 250;1798;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,096;£0;£2,096;73.0
LOTUS;Elise;Sport 220;1798;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,150;£0;£2,150;73.0
LOTUS;Elise;Sport 240;1798;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,096;£0;£2,096;73.0
LOTUS;Evora;GT410;3456;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,929;£0;£2,929;75.0
LOTUS;Evora;GT410;3456;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,956;£0;£2,956;73.0
LOTUS;Exige;Cup 430;3456;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,768;£0;£2,768;75.0
LOTUS;Exige;Sport 350;3456;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,741;£0;£2,741;75.0
LOTUS;Exige;Sport 390;3456;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,768;£0;£2,768;73.0
LOTUS;Exige;Sport 420;3456;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£2,768;£0;£2,768;75.0
MASERATI;Ghibli;350 hp Essence;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d-TEMP;False;£3,037;£0;£3,037;72.0
MASERATI;Ghibli;350 hp GranLusso;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d-TEMP;False;£3,037;£0;£3,037;72.0
MASERATI;Ghibli;350 hp GranSport;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,171;£0;£3,171;72.0
MASERATI;Ghibli;430 hp Essence;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d-TEMP;False;£3,252;£0;£3,252;72.0
MASERATI;Ghibli;430 hp GranLusso;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d-TEMP;False;£3,252;£0;£3,252;72.0
MASERATI;Ghibli;430 hp GranSport;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,198;£0;£3,198;72.0
MASERATI;GranCabrio;MC Stradale;4691;Petrol;Internal Combustion Engine (ICE);Euro 6d-TEMP;False;£4,085;£0;£4,085;72.7
MASERATI;GranCabrio;Sport;4691;Petrol;Internal Combustion Engine (ICE);Euro 6d-TEMP;False;£4,085;£0;£4,085;72.7
MASERATI;GranTurismo;MC Stradale;4691;Petrol;Internal Combustion Engine (ICE);Euro 6d-TEMP;False;£3,843;£0;£3,843;73.3
MASERATI;GranTurismo;Sport;4691;Petrol;Internal Combustion Engine (ICE);Euro 6d-TEMP;False;£3,843;£0;£3,843;73.3
MASERATI;Levante;350 hp Essence;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,601;£0;£3,601;69.8
MASERATI;Levante;350 hp GranLusso;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,601;£0;£3,601;69.8
MASERATI;Levante;350 hp GranSport;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,601;£0;£3,601;69.8
MASERATI;Levante;430 hp Essence;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d-TEMP;False;£3,386;£0;£3,386;70.0
MASERATI;Levante;430 hp GranLusso;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,574;£0;£3,574;70.0
MASERATI;Levante;430 hp GranSport;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,574;£0;£3,574;70.0
MASERATI;Quattroporte;350 hp Essence;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,198;£0;£3,198;71.0
MASERATI;Quattroporte;350 hp GranLusso;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,198;£0;£3,198;71.0
MASERATI;Quattroporte;350 hp GranSport;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,198;£0;£3,198;71.0
MASERATI;Quattroporte;430 hp Essence;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d-TEMP;False;£3,252;£0;£3,252;71.0
MASERATI;Quattroporte;430 hp GranLusso;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,225;£0;£3,225;71.0
MASERATI;Quattroporte;430 hp GranSport;2979;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£3,225;£0;£3,225;71.0
MAZDA;Mazda CX-30;2.0 122ps 2WD GT Sport / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,586;£0;£1,586;67.0
MAZDA;Mazda CX-30;2.0 122ps 2WD GT Sport Auto / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,720;£0;£1,720;67.0
MAZDA;Mazda CX-30;2.0 122ps 2WD GT Sport Edition / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,586;£0;£1,586;67.0
MAZDA;Mazda CX-30;2.0 122ps 2WD GT Sport Tech / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,586;£0;£1,586;67.0
MAZDA;Mazda CX-30;2.0 122ps 2WD GT Sport Tech Auto / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,720;£0;£1,720;67.0
MAZDA;Mazda CX-30;2.0 122ps 2WD GT Sport Tech Edition / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,586;£0;£1,586;67.0
MAZDA;Mazda CX-30;2.0 122ps 2WD SE-L / Dark Grey Cloth (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,586;£0;£1,586;67.0
MAZDA;Mazda CX-30;2.0 122ps 2WD SE-L Lux / Dark Grey Cloth (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,586;£0;£1,586;67.0
MAZDA;Mazda CX-30;2.0 122ps 2WD SE-L Lux Auto / Dark Grey Cloth (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,693;£0;£1,693;67.0
MAZDA;Mazda CX-30;2.0 122ps 2WD Sport Lux / Dark Grey Cloth (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,586;£0;£1,586;67.0
MAZDA;Mazda CX-30;2.0 122ps 2WD Sport Lux Auto / Dark Grey Cloth (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,720;£0;£1,720;67.0
MAZDA;Mazda CX-30;2.0 122ps GT Sport Edition Auto / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,720;£0;£1,720;67.0
MAZDA;Mazda CX-30;2.0 122ps GT Sport Tech Edition Auto / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,720;£0;£1,720;67.0
MAZDA;Mazda CX-30;2.0 186ps 2WD GT Sport / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,532;£0;£1,532;66.0
MAZDA;Mazda CX-30;2.0 186ps 2WD GT Sport Auto / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,639;£0;£1,639;66.0
MAZDA;Mazda CX-30;2.0 186ps 2WD GT Sport Tech / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,532;£0;£1,532;66.0
MAZDA;Mazda CX-30;2.0 186ps 2WD GT Sport Tech / Stone Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,532;£0;£1,532;66.0
MAZDA;Mazda CX-30;2.0 186ps 2WD GT Sport Tech Auto / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,639;£0;£1,639;66.0
MAZDA;Mazda CX-30;2.0 186ps 2WD GT Sport Tech Auto / Stone Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,639;£0;£1,639;66.0
MAZDA;Mazda CX-30;2.0 186ps 2WD GT Sport Tech Edition / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,532;£0;£1,532;66.0
MAZDA;Mazda CX-30;2.0 186ps 2WD GT Sport Tech Edition / Stone Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,532;£0;£1,532;66.0
MAZDA;Mazda CX-30;2.0 186ps 2WD GT Sport Tech Edition Auto / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,639;£0;£1,639;66.0
MAZDA;Mazda CX-30;2.0 186ps 2WD GT Sport Tech Edition Auto / Stone Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,639;£0;£1,639;66.0
MAZDA;Mazda CX-30;2.0 186ps 2WD SE-L Lux / Dark Grey Cloth (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,505;£0;£1,505;66.0
MAZDA;Mazda CX-30;2.0 186ps 2WD SE-L Lux Auto / Dark Grey Cloth (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,639;£0;£1,639;66.0
MAZDA;Mazda CX-30;2.0 186ps 2WD Sport Lux / Dark Grey Cloth (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,532;£0;£1,532;66.0
MAZDA;Mazda CX-30;2.0 186ps 2WD Sport Lux Auto / Dark Grey Cloth (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,639;£0;£1,639;66.0
MAZDA;Mazda CX-30;2.0 186ps AWD GT Sport / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,639;£0;£1,639;65.0
MAZDA;Mazda CX-30;2.0 186ps AWD GT Sport Auto / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,774;£0;£1,774;65.0
MAZDA;Mazda CX-30;2.0 186ps AWD GT Sport Edition / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,639;£0;£1,639;65.0
MAZDA;Mazda CX-30;2.0 186ps AWD GT Sport Edition Auto / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,774;£0;£1,774;65.0
MAZDA;Mazda CX-30;2.0 186ps AWD GT Sport Tech / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,639;£0;£1,639;65.0
MAZDA;Mazda CX-30;2.0 186ps AWD GT Sport Tech / Stone Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,639;£0;£1,639;65.0
MAZDA;Mazda CX-30;2.0 186ps AWD GT Sport Tech Auto / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,774;£0;£1,774;65.0
MAZDA;Mazda CX-30;2.0 186ps AWD GT Sport Tech Auto / Stone Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,774;£0;£1,774;65.0
MAZDA;Mazda CX-30;2.0 186ps AWD GT Sport Tech Edition / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,639;£0;£1,639;65.0
MAZDA;Mazda CX-30;2.0 186ps AWD GT Sport Tech Edition Auto / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,774;£0;£1,774;65.0
MAZDA;Mazda CX-30;2.0 186ps AWD GT Sport Tech Edition Auto / Stone Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,774;£0;£1,774;65.0
MAZDA;Mazda CX-30;2.0 186ps GT Sport Edition / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,532;£0;£1,532;66.0
MAZDA;Mazda CX-30;2.0 186ps GT Sport Edition Auto / Black Leather (09/21);1998;Petrol;Mild Hybrid Electric Vehicle (MHEV);Euro 6d;False;£1,639;£0;£1,639;66.0
MAZDA;Mazda CX-5;2.0 165ps 2WD GT Sport / Brown Nappa Leather (09/21);1998;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;66.0
MAZDA;Mazda CX-5;2.0 165ps 2WD GT Sport Auto / Brown Nappa Leather (09/21);1998;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,962;£0;£1,962;67.0
MAZDA;Mazda CX-5;2.0 165ps 2WD Newground / Half Leatherette (09/21);1998;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;66.0
MAZDA;Mazda CX-5;2.0 165ps 2WD Newground Auto / Half Leatherette (09/21);1998;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,962;£0;£1,962;67.0
MAZDA;Mazda CX-5;2.0 165ps 2WD SE-L / Black Cloth (09/21);1998;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;66.0
MAZDA;Mazda CX-5;2.0 165ps 2WD SE-L Auto / Black Cloth (09/21);1998;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,989;£0;£1,989;67.0
MAZDA;Mazda CX-5;2.0 165ps 2WD SE-L Auto / Black Cloth (09/21);1998;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,989;£0;£1,989;67.0
MAZDA;Mazda CX-5;2.0 165ps 2WD Sport / Black Leather (09/21);1998;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;66.0
MAZDA;Mazda CX-5;2.0 165ps 2WD Sport / Black Leather / Safety Pack (09/21);1998;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;66.0
MAZDA;Mazda CX-5;2.0 165ps 2WD Sport / Stone Leather / Safety Pack (09/21);1998;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,828;£0;£1,828;66.0
MAZDA;Mazda CX-5;2.0 165ps 2WD Sport Auto / Black Leather (09/21);1998;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,962;£0;£1,962;67.0
MAZDA;Mazda CX-5;2.0 165ps 2WD Sport Auto / Black Leather / Safety Pack (09/21);1998;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,962;£0;£1,962;67.0
MAZDA;Mazda CX-5;2.0 165ps 2WD Sport Auto / Stone Leather / Safety Pack (09/21);1998;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,962;£0;£1,962;67.0
MAZDA;Mazda CX-5;2.0 165ps 2WD Sport Auto NoPLG / Black Leather (05/22);1998;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,962;£0;£1,962;67.0
MAZDA;Mazda CX-5;2.0 165ps 2WD Sport Auto NoPLG / Black Leather (05/22);1998;Petrol;Internal Combustion Engine (ICE);Euro 6d;False;£1,962;£0;£1,962;67.0
